multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad_real,exceso_velocidad
2619,81ZFJD,2020-03-06,10:47,129.0,60,AV SIEMPRE VIVA,R01,APELADA,69.0,66.0
2624,UW3932,1932-01-01,00:00,158.0,80,RUTA 9,R02,ERROR,78.0,74.0
2630,9999868,1932-01-01,00:00,108.0,60,AV SIEMPRE VIVA,R01,IMPAGA,48.0,45.0
2634,HF58HXP,2023-12-30,19:52,97.0,40,AV SIEMPRE VIVA,R02,PAGADA,57.0,55.0
2636,WEFLYN,1932-01-01,09:48,124.0,80,AV LIBERTADOR,R02,APELADA,44.0,40.0
2637,VY90540,1932-01-01,09:49,55.0,40,AV LIBERTADOR,R02,APELADA,15.0,13.0
2639,5777770,1932-01-01,10:48,78.0,40,AV LIBERTADOR,R03,IMPAGA,38.0,36.0
2648,M431ZW,1932-01-01,15:33,89.0,80,RUTA 9,R01,ERROR,9.0,5.0
2652,OUTSTDN,2022-05-29,19:54,101.0,40,RUTA 9,R02,APELADA,61.0,59.0
2655,WU08YWC,1932-01-01,00:00,112.0,80,AV SIEMPRE VIVA,R02,APELADA,32.0,28.0
2656,GE1466,1932-01-01,15:34,86.0,60,RUTA 9,R01,APELADA,26.0,23.0
2660,0695DVH,1932-01-01,09:50,46.0,40,RUTA 9,R03,PAGADA,6.0,4.0
2661,UW3932,1932-01-01,10:49,95.0,40,RUTA 9,R02,ERROR,55.0,53.0
2662,NTHGLFT,2024-01-25,10:49,87.0,40,AV SIEMPRE VIVA,R01,ERROR,47.0,45.0
2664,0695DVH,1932-01-01,19:54,135.0,80,AV SIEMPRE VIVA,R03,PAGADA,55.0,51.0
2669,990XYK,1932-01-01,09:50,119.0,40,AV LIBERTADOR,R01,PAGADA,79.0,77.0
2671,MPX9357,1932-01-01,10:49,86.0,40,AV LIBERTADOR,R03,APELADA,46.0,44.0
2672,TL03GOG,2022-05-08,00:00,46.0,40,AV LIBERTADOR,R02,PAGADA,6.0,4.0
2674,HF3461,1932-01-01,00:00,62.0,40,AV SIEMPRE VIVA,R03,ERROR,22.0,20.0
2679,AI7OVF,1932-01-01,00:00,111.0,80,AV LIBERTADOR,R03,ERROR,31.0,27.0
2687,YLO8WUE,1932-01-01,09:50,148.0,80,RUTA 9,R03,IMPAGA,68.0,64.0
2689,WU341A,1932-01-01,19:56,116.0,60,AV SIEMPRE VIVA,R03,PAGADA,56.0,53.0
2690,GN64OTP,1932-01-01,10:50,138.0,80,RUTA 9,R03,PAGADA,58.0,54.0
2697,VY90540,1932-01-01,09:51,74.0,60,AV SIEMPRE VIVA,R02,APELADA,14.0,11.0
2705,W326AVE,2023-01-01,15:35,122.0,80,AV LIBERTADOR,R02,ERROR,42.0,38.0
2706,691XC80,1932-01-01,09:51,121.0,80,AV LIBERTADOR,R02,APELADA,41.0,37.0
2708,DK414N,1932-01-01,00:00,138.0,60,RUTA 9,R02,ERROR,78.0,75.0
2713,NHZ1002,2020-07-31,10:51,128.0,60,AV LIBERTADOR,R03,PAGADA,68.0,65.0
2714,MPX9357,1932-01-01,09:52,79.0,40,AV LIBERTADOR,R01,ERROR,39.0,37.0
2716,HF3461,2023-03-19,19:57,142.0,80,AV LIBERTADOR,R03,ERROR,62.0,58.0
2724,FD1475,1932-01-01,10:51,59.0,40,RUTA 9,R03,IMPAGA,19.0,17.0
2725,CD05601,1932-01-01,00:00,104.0,60,AV LIBERTADOR,R01,IMPAGA,44.0,41.0
2730,WU08YWC,1932-01-01,00:00,118.0,80,AV SIEMPRE VIVA,R02,ERROR,38.0,34.0
2734,OUTSTDN,1932-01-01,00:00,88.0,60,AV LIBERTADOR,R02,APELADA,28.0,25.0
2737,VTIIAHV,1932-01-01,00:00,141.0,80,AV LIBERTADOR,R02,ERROR,61.0,57.0
2738,HK06YMX,1932-01-01,15:36,119.0,40,RUTA 9,R03,APELADA,79.0,77.0
2745,3646HBH,1932-01-01,00:00,77.0,40,AV SIEMPRE VIVA,R03,APELADA,37.0,35.0
2749,DK414N,2021-06-14,00:00,65.0,40,RUTA 9,R03,APELADA,25.0,23.0
2755,UM96201,1932-01-01,09:54,67.0,40,AV LIBERTADOR,R02,IMPAGA,27.0,25.0
2756,BB8986,2024-01-01,15:37,104.0,40,AV LIBERTADOR,R03,PAGADA,64.0,62.0
2757,FVIOUHP,1932-01-01,15:37,109.0,40,AV LIBERTADOR,R02,APELADA,69.0,67.0
2761,GLEN1E,1932-01-01,19:58,105.0,40,RUTA 9,R03,IMPAGA,65.0,63.0
2765,589222,1932-01-01,15:38,112.0,80,RUTA 9,R01,IMPAGA,32.0,28.0
2766,HAMSTUR,1932-01-01,15:38,57.0,40,AV SIEMPRE VIVA,R02,ERROR,17.0,15.0
2769,HF3461,2021-10-01,00:00,102.0,80,AV LIBERTADOR,R03,IMPAGA,22.0,18.0
2778,6NCE831,1932-01-01,00:00,128.0,60,AV LIBERTADOR,R03,APELADA,68.0,65.0
2783,CD05601,1932-01-01,15:38,156.0,80,AV LIBERTADOR,R02,ERROR,76.0,72.0
2786,UM96201,2021-02-02,09:54,99.0,40,AV LIBERTADOR,R03,APELADA,59.0,57.0
2788,GE1466,1932-01-01,09:55,52.0,40,AV LIBERTADOR,R02,ERROR,12.0,10.0
2790,CT5B876,1932-01-01,19:59,116.0,60,AV SIEMPRE VIVA,R02,ERROR,56.0,53.0
2791,8B90638,2021-02-20,19:59,125.0,60,AV LIBERTADOR,R01,PAGADA,65.0,62.0
2796,MPX9357,1932-01-01,15:39,116.0,60,AV LIBERTADOR,R03,PAGADA,56.0,53.0
2798,OUTSTDN,1932-01-01,10:54,122.0,60,AV SIEMPRE VIVA,R01,PAGADA,62.0,59.0
2811,DI2LOT,2022-07-29,09:56,86.0,80,RUTA 9,R01,IMPAGA,6.0,2.0
2814,WEFLYN,2020-12-13,15:39,97.0,80,AV SIEMPRE VIVA,R01,ERROR,17.0,13.0
2820,XIIUME,1932-01-01,20:01,67.0,40,RUTA 9,R02,APELADA,27.0,25.0
2821,BB8986,1932-01-01,00:00,62.0,40,AV LIBERTADOR,R02,IMPAGA,22.0,20.0
2824,B81JKY,1932-01-01,15:40,142.0,80,RUTA 9,R03,PAGADA,62.0,58.0
2831,GLEN1E,1932-01-01,09:57,118.0,40,AV LIBERTADOR,R01,ERROR,78.0,76.0
2837,W326AVE,1932-01-01,00:00,151.0,80,AV LIBERTADOR,R01,PAGADA,71.0,67.0
2845,831MDB,1932-01-01,09:58,154.0,80,AV LIBERTADOR,R01,IMPAGA,74.0,70.0
2848,VNK296GP,2020-09-05,15:40,125.0,60,AV LIBERTADOR,R01,IMPAGA,65.0,62.0
2853,MVU4688,1932-01-01,00:00,109.0,40,AV SIEMPRE VIVA,R02,PAGADA,69.0,67.0
2854,UM96201,1932-01-01,00:00,129.0,80,AV SIEMPRE VIVA,R01,PAGADA,49.0,45.0
2855,990XYK,1932-01-01,10:56,110.0,60,RUTA 9,R03,IMPAGA,50.0,47.0
2857,UW3932,1932-01-01,20:02,130.0,60,AV LIBERTADOR,R01,ERROR,70.0,67.0
2862,MX60NZA,1932-01-01,09:59,141.0,80,RUTA 9,R01,PAGADA,61.0,57.0
2863,XIIUME,1932-01-01,00:00,123.0,80,AV SIEMPRE VIVA,R01,APELADA,43.0,39.0
2868,PIW4215,1932-01-01,09:59,112.0,60,RUTA 9,R01,IMPAGA,52.0,49.0
2870,XIIUME,1932-01-01,00:00,134.0,80,AV LIBERTADOR,R01,IMPAGA,54.0,50.0
2871,GE1466,1932-01-01,20:02,76.0,40,AV LIBERTADOR,R02,ERROR,36.0,34.0
2877,WU08YWC,1932-01-01,10:57,118.0,80,AV SIEMPRE VIVA,R01,ERROR,38.0,34.0
2878,M431ZW,1932-01-01,20:03,70.0,60,AV SIEMPRE VIVA,R02,PAGADA,10.0,7.0
2885,2999961,1932-01-01,10:58,55.0,40,RUTA 9,R03,PAGADA,15.0,13.0
2887,VY90540,1932-01-01,20:03,118.0,40,RUTA 9,R02,IMPAGA,78.0,76.0
2888,41RSTZ,1932-01-01,10:58,99.0,60,RUTA 9,R03,IMPAGA,39.0,36.0
2892,831MDB,1932-01-01,20:03,117.0,60,AV SIEMPRE VIVA,R03,PAGADA,57.0,54.0
2895,5777770,2023-09-30,15:42,85.0,40,AV LIBERTADOR,R03,IMPAGA,45.0,43.0
2899,VTIIAHV,1932-01-01,00:00,90.0,80,AV SIEMPRE VIVA,R02,ERROR,10.0,6.0
2906,PIW4215,1932-01-01,10:00,117.0,60,AV LIBERTADOR,R02,IMPAGA,57.0,54.0
2907,BX55DOG,1932-01-01,10:00,93.0,60,RUTA 9,R02,IMPAGA,33.0,30.0
2908,3646HBH,2022-11-12,10:59,138.0,80,AV SIEMPRE VIVA,R03,APELADA,58.0,54.0
2910,CD05601,1932-01-01,15:42,102.0,80,RUTA 9,R02,APELADA,22.0,18.0
2911,M431ZW,2023-10-10,10:59,68.0,40,AV SIEMPRE VIVA,R01,IMPAGA,28.0,26.0
2912,FVIOUHP,1932-01-01,10:59,138.0,80,AV LIBERTADOR,R03,IMPAGA,58.0,54.0
2913,CT5B876,1932-01-01,00:00,143.0,80,AV LIBERTADOR,R02,ERROR,63.0,59.0
2917,6NCE831,1932-01-01,15:43,49.0,40,AV SIEMPRE VIVA,R01,ERROR,9.0,7.0
2921,WEFLYN,2021-07-19,00:00,121.0,80,RUTA 9,R02,ERROR,41.0,37.0
2924,WU08YWC,2020-05-10,10:01,130.0,80,AV SIEMPRE VIVA,R03,PAGADA,50.0,46.0
2925,OUTSTDN,1932-01-01,20:05,68.0,40,RUTA 9,R02,ERROR,28.0,26.0
2927,589222,1932-01-01,10:01,55.0,40,AV SIEMPRE VIVA,R03,PAGADA,15.0,13.0
2928,YLO8WUE,1932-01-01,00:00,97.0,40,RUTA 9,R01,ERROR,57.0,55.0
2931,NHZ1002,2022-07-17,15:43,122.0,60,AV LIBERTADOR,R01,ERROR,62.0,59.0
2934,BB8986,2020-12-11,11:00,96.0,80,AV LIBERTADOR,R02,ERROR,16.0,12.0
2937,81ZFJD,1932-01-01,10:01,87.0,80,AV LIBERTADOR,R01,PAGADA,7.0,3.0
2942,691XC80,1932-01-01,15:44,123.0,60,AV SIEMPRE VIVA,R01,APELADA,63.0,60.0
2944,NTHGLFT,1932-01-01,20:05,47.0,40,RUTA 9,R02,APELADA,7.0,5.0
2945,FD1475,1932-01-01,20:05,107.0,60,AV SIEMPRE VIVA,R03,APELADA,47.0,44.0
2947,OUTSTDN,1932-01-01,00:00,77.0,60,AV SIEMPRE VIVA,R02,ERROR,17.0,14.0
2953,INTIGR8,2021-12-26,15:44,154.0,80,AV LIBERTADOR,R02,IMPAGA,74.0,70.0
2957,691XC80,1932-01-01,11:00,135.0,60,AV LIBERTADOR,R02,PAGADA,75.0,72.0
2958,GLEN1E,1932-01-01,10:02,64.0,40,RUTA 9,R03,IMPAGA,24.0,22.0
2960,8B90638,1932-01-01,11:01,55.0,40,AV SIEMPRE VIVA,R03,APELADA,15.0,13.0
2961,3646HBH,1932-01-01,10:02,127.0,60,AV LIBERTADOR,R03,ERROR,67.0,64.0
2970,DK414N,1932-01-01,10:02,89.0,40,AV LIBERTADOR,R02,APELADA,49.0,47.0
2973,2999961,1932-01-01,10:02,102.0,80,AV SIEMPRE VIVA,R01,APELADA,22.0,18.0
2978,831MDB,1932-01-01,00:00,139.0,60,AV SIEMPRE VIVA,R02,ERROR,79.0,76.0
2981,XIIUME,1932-01-01,00:00,81.0,60,RUTA 9,R02,IMPAGA,21.0,18.0
2983,589222,1932-01-01,00:00,62.0,40,AV SIEMPRE VIVA,R03,APELADA,22.0,20.0
2984,M20CPR,2022-06-03,10:03,84.0,60,RUTA 9,R01,PAGADA,24.0,21.0
2989,691XC80,1932-01-01,11:01,117.0,60,AV SIEMPRE VIVA,R01,PAGADA,57.0,54.0
2990,INTIGR8,1932-01-01,15:46,110.0,80,AV LIBERTADOR,R01,IMPAGA,30.0,26.0
2993,INTIGR8,1932-01-01,00:00,114.0,80,RUTA 9,R02,APELADA,34.0,30.0
3001,MX60NZA,2020-05-25,15:46,118.0,60,AV LIBERTADOR,R01,APELADA,58.0,55.0
3002,8B90638,1932-01-01,15:47,88.0,60,AV LIBERTADOR,R03,APELADA,28.0,25.0
3009,BB8986,1932-01-01,00:00,104.0,60,RUTA 9,R03,PAGADA,44.0,41.0
3010,UM96201,1932-01-01,20:08,57.0,40,AV SIEMPRE VIVA,R03,PAGADA,17.0,15.0
3013,FD1475,1932-01-01,11:03,118.0,60,RUTA 9,R02,APELADA,58.0,55.0
3014,RFH373,1932-01-01,00:00,120.0,80,AV LIBERTADOR,R03,PAGADA,40.0,36.0
3018,GCP332,2023-02-13,10:04,79.0,60,AV LIBERTADOR,R01,PAGADA,19.0,16.0
3023,5777770,1932-01-01,15:47,75.0,40,AV LIBERTADOR,R03,PAGADA,35.0,33.0
3036,990XYK,1932-01-01,20:08,93.0,80,AV LIBERTADOR,R02,APELADA,13.0,9.0
3037,GOOGLE,1932-01-01,20:09,86.0,40,AV LIBERTADOR,R02,IMPAGA,46.0,44.0
3046,GLEN1E,1932-01-01,20:09,76.0,40,AV SIEMPRE VIVA,R03,ERROR,36.0,34.0
3053,MVU4688,1932-01-01,10:05,105.0,60,RUTA 9,R03,PAGADA,45.0,42.0
3054,AWS167,1932-01-01,10:05,81.0,40,AV LIBERTADOR,R03,IMPAGA,41.0,39.0
3055,YLO8WUE,1932-01-01,00:00,108.0,80,AV LIBERTADOR,R02,IMPAGA,28.0,24.0
3059,831MDB,1932-01-01,00:00,109.0,40,AV LIBERTADOR,R03,ERROR,69.0,67.0
3064,FD1475,1932-01-01,20:10,108.0,80,AV LIBERTADOR,R02,APELADA,28.0,24.0
3066,VY90540,1932-01-01,20:10,102.0,40,AV LIBERTADOR,R02,PAGADA,62.0,60.0
3072,UW3932,1932-01-01,00:00,49.0,40,AV SIEMPRE VIVA,R03,APELADA,9.0,7.0
3076,9999868,2021-01-30,00:00,118.0,40,AV SIEMPRE VIVA,R02,ERROR,78.0,76.0
3077,B81JKY,1932-01-01,00:00,112.0,40,AV SIEMPRE VIVA,R01,IMPAGA,72.0,70.0
3083,VTIIAHV,1932-01-01,20:11,94.0,60,RUTA 9,R03,PAGADA,34.0,31.0
3086,GE1466,1932-01-01,10:06,76.0,40,RUTA 9,R03,APELADA,36.0,34.0
3087,B81JKY,2022-12-21,20:11,82.0,40,AV LIBERTADOR,R03,IMPAGA,42.0,40.0
3093,INTIGR8,2022-08-22,15:49,107.0,80,AV LIBERTADOR,R02,IMPAGA,27.0,23.0
3095,810TCH,1932-01-01,20:12,48.0,40,AV LIBERTADOR,R02,IMPAGA,8.0,6.0
3100,NTHGLFT,2020-09-30,20:12,90.0,60,AV LIBERTADOR,R01,PAGADA,30.0,27.0
3109,8B90638,1932-01-01,20:13,68.0,60,AV LIBERTADOR,R02,IMPAGA,8.0,5.0
3111,DK414N,1932-01-01,11:05,85.0,40,AV LIBERTADOR,R02,IMPAGA,45.0,43.0
3117,OUTSTDN,1932-01-01,11:06,53.0,40,AV LIBERTADOR,R02,IMPAGA,13.0,11.0
3125,6EVY261,1932-01-01,00:00,138.0,60,AV LIBERTADOR,R01,ERROR,78.0,75.0
3127,MPX9357,2020-01-26,11:07,50.0,40,AV LIBERTADOR,R02,ERROR,10.0,8.0
3128,831MDB,2023-12-16,00:00,60.0,40,AV SIEMPRE VIVA,R01,PAGADA,20.0,18.0
3137,NHZ1002,1932-01-01,11:08,65.0,60,AV LIBERTADOR,R02,APELADA,5.0,2.0
3138,PIW4215,1932-01-01,15:51,82.0,60,RUTA 9,R03,IMPAGA,22.0,19.0
3142,HAMSTUR,1932-01-01,15:51,133.0,80,AV SIEMPRE VIVA,R02,APELADA,53.0,49.0
3148,GCP332,1932-01-01,10:08,135.0,80,RUTA 9,R02,ERROR,55.0,51.0
3149,INTIGR8,2023-12-31,15:52,130.0,80,AV SIEMPRE VIVA,R01,ERROR,50.0,46.0
3150,810TCH,2023-09-23,00:00,130.0,60,RUTA 9,R02,APELADA,70.0,67.0
3155,HAMSTUR,1932-01-01,10:08,71.0,40,AV LIBERTADOR,R01,PAGADA,31.0,29.0
3156,TL03GOG,2020-05-02,10:08,115.0,40,AV SIEMPRE VIVA,R02,ERROR,75.0,73.0
3157,810TCH,2021-11-15,11:08,96.0,60,RUTA 9,R01,ERROR,36.0,33.0
3158,DI2LOT,1932-01-01,00:00,75.0,40,AV LIBERTADOR,R02,APELADA,35.0,33.0
3161,FVIOUHP,1932-01-01,20:13,130.0,80,AV SIEMPRE VIVA,R03,IMPAGA,50.0,46.0
3162,HF3461,2023-02-28,00:00,124.0,60,AV LIBERTADOR,R03,IMPAGA,64.0,61.0
3168,MPX9357,1932-01-01,20:14,43.0,40,RUTA 9,R01,APELADA,3.0,1.0
3171,3646HBH,1932-01-01,20:14,131.0,80,AV LIBERTADOR,R01,IMPAGA,51.0,47.0
3176,9999868,1932-01-01,11:09,155.0,80,AV SIEMPRE VIVA,R03,APELADA,75.0,71.0
3177,WU341A,1932-01-01,15:53,103.0,60,RUTA 9,R03,PAGADA,43.0,40.0
3179,GN64OTP,2023-10-27,20:15,65.0,60,RUTA 9,R01,PAGADA,5.0,2.0
3190,691XC80,2020-08-16,11:10,118.0,80,RUTA 9,R03,IMPAGA,38.0,34.0
3192,B81JKY,1932-01-01,00:00,73.0,60,RUTA 9,R02,PAGADA,13.0,10.0
3195,OUTSTDN,1932-01-01,20:16,157.0,80,AV SIEMPRE VIVA,R01,APELADA,77.0,73.0
3198,YLO8WUE,1932-01-01,11:10,151.0,80,AV LIBERTADOR,R02,PAGADA,71.0,67.0
3203,DI2LOT,1932-01-01,15:54,92.0,80,AV SIEMPRE VIVA,R02,APELADA,12.0,8.0
3207,41RSTZ,2022-05-24,00:00,144.0,80,AV LIBERTADOR,R02,APELADA,64.0,60.0
3208,WEFLYN,1932-01-01,11:11,112.0,60,AV LIBERTADOR,R02,IMPAGA,52.0,49.0
3210,41RSTZ,1932-01-01,10:09,134.0,60,RUTA 9,R01,IMPAGA,74.0,71.0
3221,BB8986,1932-01-01,20:18,81.0,60,AV LIBERTADOR,R02,APELADA,21.0,18.0
3222,VTIIAHV,1932-01-01,10:10,138.0,80,AV LIBERTADOR,R02,APELADA,58.0,54.0
3225,M431ZW,1932-01-01,10:10,155.0,80,AV SIEMPRE VIVA,R02,PAGADA,75.0,71.0
3228,AI7OVF,1932-01-01,20:18,119.0,60,RUTA 9,R02,PAGADA,59.0,56.0
3231,HF3461,1932-01-01,20:18,101.0,40,AV LIBERTADOR,R03,IMPAGA,61.0,59.0
3234,NTHGLFT,1932-01-01,00:00,101.0,60,AV LIBERTADOR,R03,IMPAGA,41.0,38.0
3235,INTIGR8,1932-01-01,10:11,101.0,60,AV SIEMPRE VIVA,R03,IMPAGA,41.0,38.0
3236,VY90540,1932-01-01,20:19,71.0,60,AV SIEMPRE VIVA,R01,ERROR,11.0,8.0
3238,0695DVH,1932-01-01,11:11,116.0,40,AV LIBERTADOR,R02,IMPAGA,76.0,74.0
3242,VY90540,1932-01-01,11:12,94.0,40,AV LIBERTADOR,R02,PAGADA,54.0,52.0
3243,2999961,1932-01-01,20:19,102.0,80,AV LIBERTADOR,R01,ERROR,22.0,18.0
3249,GN64OTP,1932-01-01,20:19,99.0,80,RUTA 9,R02,PAGADA,19.0,15.0
3251,CT5B876,1932-01-01,00:00,120.0,80,AV LIBERTADOR,R03,APELADA,40.0,36.0
3259,FVIOUHP,1932-01-01,10:12,159.0,80,AV SIEMPRE VIVA,R02,APELADA,79.0,75.0
3263,GCP332,1932-01-01,11:13,140.0,80,RUTA 9,R03,APELADA,60.0,56.0
3265,NHZ1002,1932-01-01,20:20,110.0,40,AV LIBERTADOR,R02,PAGADA,70.0,68.0
3266,HK06YMX,2022-07-22,10:12,65.0,40,AV LIBERTADOR,R01,IMPAGA,25.0,23.0
3269,6611172,1932-01-01,15:55,67.0,60,AV LIBERTADOR,R02,PAGADA,7.0,4.0
3270,BB8986,1932-01-01,00:00,94.0,40,RUTA 9,R02,APELADA,54.0,52.0
3272,MPX9357,1932-01-01,00:00,115.0,80,RUTA 9,R01,APELADA,35.0,31.0
3273,6611172,1932-01-01,15:55,98.0,80,AV SIEMPRE VIVA,R03,PAGADA,18.0,14.0
3275,WU341A,1932-01-01,10:13,124.0,80,RUTA 9,R03,PAGADA,44.0,40.0
3281,M20CPR,1932-01-01,11:14,94.0,60,AV LIBERTADOR,R02,PAGADA,34.0,31.0
3284,589222,1932-01-01,20:20,93.0,80,AV SIEMPRE VIVA,R03,ERROR,13.0,9.0
3287,831MDB,1932-01-01,15:55,116.0,80,RUTA 9,R01,IMPAGA,36.0,32.0
3288,UM96201,1932-01-01,11:15,110.0,80,RUTA 9,R02,PAGADA,30.0,26.0
3290,FVIOUHP,1932-01-01,00:00,52.0,40,AV LIBERTADOR,R01,PAGADA,12.0,10.0
3293,YLO8WUE,1932-01-01,11:15,71.0,60,AV LIBERTADOR,R01,ERROR,11.0,8.0
3295,WU341A,1932-01-01,15:55,118.0,80,AV LIBERTADOR,R01,ERROR,38.0,34.0
3298,HF58HXP,1932-01-01,20:21,75.0,40,AV SIEMPRE VIVA,R02,IMPAGA,35.0,33.0
3300,VTIIAHV,1932-01-01,00:00,118.0,60,RUTA 9,R01,ERROR,58.0,55.0
3305,NTHGLFT,2020-03-08,10:13,154.0,80,AV LIBERTADOR,R03,APELADA,74.0,70.0
3306,GN64OTP,1932-01-01,10:13,138.0,60,RUTA 9,R02,ERROR,78.0,75.0
3307,TL03GOG,1932-01-01,11:16,139.0,60,AV LIBERTADOR,R03,APELADA,79.0,76.0
3309,DI2LOT,1932-01-01,11:16,99.0,80,RUTA 9,R01,IMPAGA,19.0,15.0
3311,BHRP770,2022-06-01,20:22,90.0,60,AV LIBERTADOR,R02,APELADA,30.0,27.0
3315,6EVY261,1932-01-01,10:14,151.0,80,RUTA 9,R02,PAGADA,71.0,67.0
3317,M20CPR,1932-01-01,10:14,133.0,80,AV LIBERTADOR,R02,ERROR,53.0,49.0
3320,VNK296GP,1932-01-01,20:22,153.0,80,AV LIBERTADOR,R03,PAGADA,73.0,69.0
3322,WU08YWC,1932-01-01,20:22,100.0,40,AV LIBERTADOR,R02,IMPAGA,60.0,58.0
3328,WEFLYN,2020-12-16,15:56,132.0,80,AV LIBERTADOR,R01,IMPAGA,52.0,48.0
3330,6NCE831,1932-01-01,20:23,78.0,60,AV LIBERTADOR,R03,IMPAGA,18.0,15.0
3333,MX60NZA,1932-01-01,11:17,56.0,40,RUTA 9,R02,PAGADA,16.0,14.0
3336,6NCE831,1932-01-01,20:23,153.0,80,AV LIBERTADOR,R03,IMPAGA,73.0,69.0
3338,PIW4215,1932-01-01,11:17,155.0,80,AV LIBERTADOR,R01,ERROR,75.0,71.0
3345,NTHGLFT,1932-01-01,10:16,100.0,40,AV LIBERTADOR,R03,IMPAGA,60.0,58.0
3346,3646HBH,1932-01-01,10:16,106.0,80,RUTA 9,R01,IMPAGA,26.0,22.0
3347,691XC80,1932-01-01,15:57,51.0,40,RUTA 9,R01,IMPAGA,11.0,9.0
3348,OUTSTDN,1932-01-01,15:57,116.0,40,AV LIBERTADOR,R03,PAGADA,76.0,74.0
3350,5777770,1932-01-01,00:00,135.0,60,AV SIEMPRE VIVA,R02,PAGADA,75.0,72.0
3354,DI2LOT,2020-09-03,11:18,132.0,80,RUTA 9,R03,IMPAGA,52.0,48.0
3355,0695DVH,1932-01-01,15:57,59.0,40,RUTA 9,R02,IMPAGA,19.0,17.0
3358,B81JKY,1932-01-01,10:17,122.0,60,RUTA 9,R03,PAGADA,62.0,59.0
3360,RFH373,1932-01-01,10:17,64.0,60,RUTA 9,R02,IMPAGA,4.0,1.0
3362,6NCE831,1932-01-01,00:00,109.0,80,AV LIBERTADOR,R03,IMPAGA,29.0,25.0
3369,B81JKY,2021-04-01,10:17,83.0,60,AV SIEMPRE VIVA,R03,ERROR,23.0,20.0
3372,AWS167,2023-03-08,15:57,110.0,40,RUTA 9,R02,PAGADA,70.0,68.0
3373,2999961,1932-01-01,20:24,49.0,40,AV SIEMPRE VIVA,R03,APELADA,9.0,7.0
3374,41RSTZ,2020-11-04,15:58,99.0,60,AV SIEMPRE VIVA,R03,PAGADA,39.0,36.0
3375,AWS167,2022-03-28,11:18,108.0,80,AV LIBERTADOR,R02,IMPAGA,28.0,24.0
3376,GLEN1E,1932-01-01,10:18,83.0,60,AV LIBERTADOR,R03,APELADA,23.0,20.0
3381,B81JKY,2023-08-29,11:19,115.0,80,AV LIBERTADOR,R02,IMPAGA,35.0,31.0
3384,3646HBH,2021-10-07,00:00,101.0,80,AV LIBERTADOR,R02,IMPAGA,21.0,17.0
3385,990XYK,1932-01-01,00:00,106.0,80,AV SIEMPRE VIVA,R03,APELADA,26.0,22.0
3386,MPX9357,1932-01-01,20:25,89.0,80,AV SIEMPRE VIVA,R03,APELADA,9.0,5.0
3387,RFH373,1932-01-01,00:00,74.0,60,AV SIEMPRE VIVA,R01,PAGADA,14.0,11.0
3394,HF3461,2023-12-22,20:25,131.0,60,AV LIBERTADOR,R01,APELADA,71.0,68.0
3395,990XYK,1932-01-01,00:00,120.0,60,RUTA 9,R02,IMPAGA,60.0,57.0
3402,GLEN1E,1932-01-01,11:20,117.0,60,RUTA 9,R01,PAGADA,57.0,54.0
3406,8B90638,1932-01-01,10:19,130.0,80,AV LIBERTADOR,R02,APELADA,50.0,46.0
3408,41RSTZ,1932-01-01,10:20,141.0,80,AV SIEMPRE VIVA,R03,IMPAGA,61.0,57.0
3413,9999868,1932-01-01,11:20,95.0,40,RUTA 9,R02,ERROR,55.0,53.0
3419,FD1475,2023-12-03,11:21,114.0,40,AV LIBERTADOR,R02,APELADA,74.0,72.0
3430,VNK296GP,1932-01-01,20:26,83.0,60,AV LIBERTADOR,R02,PAGADA,23.0,20.0
3437,GN64OTP,1932-01-01,15:59,111.0,40,AV LIBERTADOR,R03,PAGADA,71.0,69.0
3440,VTIIAHV,1932-01-01,00:00,72.0,60,AV LIBERTADOR,R03,ERROR,12.0,9.0
3443,WEFLYN,1932-01-01,16:00,91.0,40,RUTA 9,R03,ERROR,51.0,49.0
3447,0695DVH,1932-01-01,00:00,140.0,80,AV LIBERTADOR,R03,APELADA,60.0,56.0
3449,HK06YMX,2020-11-29,20:27,84.0,40,AV LIBERTADOR,R01,ERROR,44.0,42.0
3451,M431ZW,1932-01-01,20:27,97.0,60,AV SIEMPRE VIVA,R02,PAGADA,37.0,34.0
3454,INTIGR8,1932-01-01,10:21,120.0,60,AV LIBERTADOR,R03,ERROR,60.0,57.0
3456,BHRP770,2023-12-08,20:27,106.0,60,AV LIBERTADOR,R01,ERROR,46.0,43.0
3460,VTIIAHV,1932-01-01,11:22,110.0,40,AV LIBERTADOR,R03,ERROR,70.0,68.0
3463,UW3932,1932-01-01,16:00,119.0,80,AV SIEMPRE VIVA,R01,IMPAGA,39.0,35.0
3464,FVIOUHP,1932-01-01,10:22,146.0,80,RUTA 9,R02,IMPAGA,66.0,62.0
3466,9999868,1932-01-01,00:00,118.0,40,AV SIEMPRE VIVA,R01,APELADA,78.0,76.0
3471,HF58HXP,1932-01-01,16:01,91.0,40,AV SIEMPRE VIVA,R02,IMPAGA,51.0,49.0
3474,HF3461,1932-01-01,20:28,99.0,80,RUTA 9,R01,IMPAGA,19.0,15.0
3478,HF3461,2020-06-14,20:28,50.0,40,AV SIEMPRE VIVA,R03,IMPAGA,10.0,8.0
3481,DK414N,1932-01-01,00:00,132.0,80,AV SIEMPRE VIVA,R03,ERROR,52.0,48.0
